0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	1.08	0.86	0.55	0.59	0.45	0.58	0.51	0.89	0.53	0.43	0.52	0.56	0.44	0.45	0.42	0.48	0.61	0.48	0.53	0.39	0.45	0.52	0.45	0.43	0.48	0.45	0.50	0.49	0.61	0.40	0.45	0.38	0.42	0.40	0.43	0.54	0.44	0.42	0.43	0.53	0.50	0.43	0.46	0.39	0.42	0.43	0.40	0.49	0.44	0.48	0.46	0.42	0.45	0.51	0.52	0.46	0.43	0.57	0.48	0.46	0.41	0.46	0.45	0.46	0.54	0.44	0.51	0.38	0.43	0.51	0.46	0.45	0.44	0.44	0.46	0.46	0.45	0.43	0.47	0.40	0.49	0.42	0.49	0.46	0.47	0.46	0.37	0.42	0.42	0.41	0.46	0.45	0.48	0.48	0.39	0.46	0.55	0.42	0.40	0.44	0.53	0.44	0.51	0.43	0.44	0.43	0.45	0.47	0.39	0.42	0.42	0.49	0.42	0.50	0.47	0.51	0.51	0.45	0.41	0.45	0.40	0.45	0.38	0.38	0.39	0.42	0.46	0.48	0.43	0.49	0.45	0.50	0.66	0.37	0.54	0.60	0.45	0.53	0.55	0.62	0.47	0.64	1.56	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	1.02	0.93	0.82	0.69	0.61	0.60	0.64	0.46	0.41	0.50	0.45	0.57	0.48	0.54	0.85	0.48	0.47	0.43	0.44	0.47	0.49	0.47	0.46	0.39	0.47	0.49	0.47	0.46	0.43	0.41	0.44	0.49	0.46	0.45	0.48	0.46	0.41	0.51	0.47	0.42	0.44	0.42	0.44	0.44	0.56	0.40	0.52	0.49	0.48	0.45	0.49	0.40	0.47	0.44	0.47	0.45	0.48	0.48	0.47	0.44	0.51	0.44	0.54	0.45	0.53	0.53	0.44	0.46	0.37	0.49	0.46	0.47	0.45	0.44	0.47	0.38	0.47	0.52	0.51	0.43	0.42	0.40	0.47	0.40	0.54	0.48	0.48	0.49	0.42	0.45	0.41	0.52	0.49	0.40	0.47	0.46	0.46	0.47	0.48	0.43	0.54	0.48	0.45	0.47	0.43	0.43	0.41	0.56	0.41	0.46	0.43	0.45	0.46	0.45	0.48	0.46	0.41	0.46	0.45	0.41	0.41	0.48	0.42	0.52	0.44	0.48	0.54	0.42	0.42	0.42	0.51	0.55	0.70	0.50	0.48	0.46	0.40	0.75	0.50	0.58	1.03	0.52	0.75	0.78	1.08	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	0.82	0.51	0.59	0.57	0.89	0.67	0.45	0.77	0.45	0.65	0.52	0.52	0.43	0.64	0.62	0.42	0.46	0.53	0.50	0.45	0.43	0.72	0.49	0.47	0.45	0.75	0.48	0.46	0.50	0.47	0.46	0.39	0.42	0.44	0.44	0.42	0.40	0.53	0.49	0.47	0.46	0.43	0.44	0.56	0.54	0.45	0.44	0.48	0.49	0.45	0.49	0.50	0.57	0.39	0.47	0.48	0.46	0.48	0.46	0.45	0.49	0.51	0.45	0.48	0.47	0.44	0.49	0.44	0.42	0.53	0.44	0.48	0.45	0.55	0.42	0.54	0.59	0.49	0.41	0.44	0.52	0.45	0.47	0.47	0.47	0.43	0.44	0.45	0.48	0.58	0.50	0.42	0.45	0.40	0.43	0.45	0.45	0.46	0.44	0.51	0.46	0.46	0.45	0.42	0.43	0.48	0.46	0.41	0.40	0.42	0.43	0.47	0.48	0.50	0.40	0.58	0.43	0.41	0.43	0.61	0.48	0.40	0.43	0.46	0.61	0.45	0.53	0.57	0.61	0.41	0.55	0.43	0.55	0.52	0.44	0.54	0.47	0.64	0.72	0.61	0.68	0.74	0.56	0.60	0.55	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	1.07	0.72	0.53	0.45	0.58	0.49	0.61	0.48	0.38	0.53	0.62	0.48	0.59	0.51	0.54	0.44	0.67	0.67	0.64	0.53	0.40	0.47	0.52	0.52	0.51	0.44	0.43	0.62	0.45	0.57	0.40	0.56	0.43	0.39	0.48	0.54	0.46	0.42	0.39	0.37	0.48	0.40	0.43	0.46	0.47	0.52	0.46	0.43	0.39	0.42	0.45	0.70	0.44	0.51	0.49	0.40	0.48	0.52	0.48	0.47	0.46	0.44	0.50	0.43	0.41	0.42	0.55	0.46	0.48	0.43	0.53	0.47	0.51	0.55	0.44	0.58	0.43	0.45	0.44	0.43	0.40	0.44	0.50	0.55	0.45	0.46	0.43	0.41	0.43	0.42	0.55	0.42	0.49	0.46	0.44	0.46	0.44	0.51	0.42	0.43	0.41	0.46	0.46	0.50	0.41	0.40	0.49	0.43	0.43	0.40	0.46	0.43	0.45	0.48	0.41	0.48	0.53	0.44	0.46	0.49	0.55	0.46	0.49	0.47	0.40	0.45	0.39	0.43	0.54	0.40	0.46	0.43	0.42	0.52	0.45	0.44	0.46	0.57	0.41	0.43	0.47	0.56	0.97	0.57	0.68	0.61	0.86	0.55	1.51	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.32	0.92	0.55	0.77	0.54	0.53	0.40	0.60	0.51	0.62	0.53	0.75	0.45	0.46	0.58	0.56	0.51	0.56	0.46	0.39	0.49	0.48	0.47	0.49	0.44	0.46	0.40	0.54	0.41	0.47	0.46	0.43	0.44	0.41	0.43	0.51	0.41	0.52	0.47	0.47	0.45	0.47	0.41	0.50	0.40	0.46	0.46	0.41	0.52	0.42	0.42	0.41	0.42	0.49	0.53	0.46	0.45	0.48	0.44	0.43	0.52	0.44	0.48	0.40	0.47	0.50	0.46	0.45	0.46	0.43	0.52	0.50	0.46	0.46	0.47	0.42	0.47	0.40	0.46	0.47	0.39	0.48	0.39	0.46	0.53	0.40	0.43	0.41	0.46	0.46	0.43	0.45	0.48	0.43	0.46	0.41	0.40	0.45	0.60	0.41	0.49	0.43	0.44	0.45	0.47	0.46	0.48	0.43	0.47	0.40	0.51	0.42	0.43	0.46	0.41	0.43	0.51	0.43	0.50	0.53	0.40	0.44	0.45	0.43	0.43	0.44	0.45	0.46	0.50	0.54	0.45	0.48	0.48	0.44	0.51	0.48	0.52	0.45	0.47	0.71	0.46	0.64	0.52	0.57	0.67	0.54	0.52	0.92	0.80	0.95	0.21	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.76	0.76	0.93	0.74	0.61	0.56	0.48	0.58	0.47	0.58	0.56	0.48	0.51	0.49	0.48	0.66	0.40	0.53	0.45	0.42	0.44	0.42	0.38	0.49	0.52	0.43	0.47	0.49	0.42	0.45	0.54	0.47	0.46	0.43	0.51	0.49	0.45	0.55	0.44	0.41	0.44	0.45	0.45	0.47	0.42	0.52	0.42	0.44	0.44	0.44	0.45	0.44	0.46	0.43	0.40	0.51	0.52	0.46	0.53	0.52	0.40	0.44	0.42	0.41	0.49	0.50	0.43	0.47	0.46	0.52	0.53	0.50	0.48	0.43	0.49	0.43	0.55	0.52	0.43	0.55	0.39	0.51	0.49	0.41	0.50	0.40	0.43	0.42	0.48	0.43	0.52	0.48	0.50	0.45	0.51	0.46	0.41	0.46	0.45	0.43	0.48	0.45	0.43	0.47	0.46	0.43	0.47	0.46	0.48	0.41	0.37	0.46	0.48	0.44	0.48	0.48	0.44	0.44	0.44	0.49	0.42	0.51	0.47	0.43	0.45	0.41	0.41	0.44	0.42	0.53	0.52	0.41	0.45	0.43	0.58	0.67	0.51	0.43	0.51	0.51	0.75	0.49	0.44	0.54	0.83	0.53	0.92	0.70	0.64	1.23	0.76	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.47	0.68	0.73	0.66	0.84	0.83	0.63	0.56	1.02	0.46	0.48	0.52	0.52	0.52	0.52	0.53	0.40	0.41	0.47	0.49	0.47	0.48	0.47	0.53	0.49	0.53	0.53	0.40	0.42	0.41	0.46	0.41	0.48	0.50	0.46	0.37	0.47	0.50	0.47	0.41	1.00	0.44	0.50	0.50	0.38	0.50	0.47	0.42	0.50	0.52	0.49	0.42	0.44	0.44	0.62	0.49	0.45	0.46	0.48	0.51	0.46	0.56	0.41	0.49	0.54	0.42	0.49	0.45	0.48	0.49	0.40	0.49	0.45	0.47	0.53	0.48	0.57	0.43	0.54	0.49	0.65	0.43	0.43	0.48	0.43	0.41	0.52	0.43	0.44	0.47	0.40	0.45	0.48	0.47	0.45	0.47	0.52	0.44	0.46	0.40	0.45	0.41	0.55	0.45	0.42	0.50	0.49	0.40	0.48	0.51	0.46	0.42	0.45	0.52	0.51	0.44	0.47	0.41	0.50	0.45	0.46	0.48	0.46	0.42	0.43	0.49	0.45	0.40	0.43	0.46	0.54	0.41	0.43	0.73	0.55	0.48	0.42	0.55	0.49	0.49	0.65	0.48	0.63	0.73	0.99	0.54	0.43	0.47	0.57	0.63	1.09	1.19	0.56	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.67	0.71	0.55	0.59	0.87	0.55	0.68	0.64	0.75	0.63	0.54	0.67	0.56	0.52	0.56	0.45	0.45	0.41	0.44	0.40	0.49	0.51	0.39	0.45	0.51	0.56	0.39	0.61	0.47	0.46	0.46	0.49	0.49	0.45	0.40	0.48	0.42	0.45	0.40	0.64	0.46	0.43	0.49	0.47	0.41	0.46	0.53	0.49	0.39	0.52	0.44	0.47	0.54	0.52	0.46	0.43	0.61	0.45	0.49	0.56	0.64	0.44	0.49	0.40	0.43	0.43	0.51	0.48	0.45	0.46	0.43	0.44	0.48	0.54	0.53	0.47	0.41	0.48	0.44	0.44	0.46	0.62	0.50	0.62	0.47	0.50	0.45	0.38	0.44	0.45	0.49	0.45	0.42	0.47	0.44	0.45	0.44	0.50	0.43	0.46	0.51	0.47	0.65	0.48	0.44	0.42	0.59	0.42	0.42	0.49	0.48	0.49	0.43	0.38	0.51	0.48	0.49	0.46	0.44	0.42	0.53	0.46	0.54	0.45	0.47	0.54	0.49	0.44	0.49	0.74	0.44	0.53	0.42	0.45	0.44	0.48	0.42	0.49	0.40	0.42	0.69	0.66	0.50	0.48	0.53	0.44	0.60	0.42	0.75	0.51	0.66	0.69	0.81	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	1.15	0.73	0.81	0.70	0.67	0.75	0.65	0.77	0.99	0.62	0.50	0.65	0.59	0.68	0.55	0.50	0.50	0.48	0.39	0.52	0.70	0.43	0.54	0.53	0.45	0.47	0.44	0.40	0.52	0.44	0.50	0.39	0.48	0.45	0.52	0.52	0.54	0.56	0.52	0.50	0.41	0.47	0.49	0.46	0.46	0.49	0.49	0.47	0.45	0.50	0.47	0.45	0.49	0.45	0.46	0.42	0.51	0.65	0.44	0.46	0.47	0.45	0.39	0.44	0.46	0.52	0.42	0.41	0.52	0.43	0.44	0.48	0.45	0.41	0.43	0.45	0.63	0.44	0.47	0.43	0.47	0.40	0.46	0.48	0.48	0.47	0.50	0.44	0.46	0.47	0.42	0.41	0.50	0.46	0.46	0.38	0.48	0.42	0.47	0.44	0.48	0.41	0.44	0.44	0.46	0.56	0.44	0.45	0.50	0.51	0.47	0.47	0.47	0.45	0.48	0.42	0.48	0.46	0.50	0.48	0.41	0.42	0.41	0.43	0.47	0.40	0.46	0.48	0.43	0.48	0.49	0.52	0.46	0.46	0.60	0.58	0.50	0.49	0.46	0.51	0.48	0.50	0.46	0.73	0.50	0.62	0.56	0.55	0.44	0.57	0.53	0.99	1.12	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.82	0.80	0.76	0.45	0.72	0.55	0.65	0.60	0.45	0.56	0.68	0.44	0.47	0.61	1.31	0.41	0.67	0.44	0.53	0.72	0.51	0.54	0.51	0.41	0.59	0.43	0.49	0.55	0.47	0.44	0.50	0.47	0.46	0.52	0.43	0.43	0.43	0.49	0.48	0.47	0.40	0.42	0.48	0.38	0.44	0.44	0.44	0.47	0.42	0.48	0.54	0.51	0.43	0.39	0.48	0.45	0.40	0.51	0.43	0.71	0.46	0.48	0.54	0.48	0.45	0.40	0.52	0.48	0.51	0.50	0.48	0.52	0.48	0.52	0.43	0.49	0.43	0.45	0.45	0.45	0.42	0.43	0.42	0.52	0.46	0.63	0.44	0.42	0.40	0.41	0.47	0.49	0.48	0.54	0.48	0.48	0.45	0.40	0.40	0.40	0.44	0.45	0.40	0.39	0.44	0.52	0.46	0.43	0.44	0.48	0.48	0.42	0.44	0.55	0.49	0.49	0.42	0.45	0.46	0.43	0.41	0.48	0.43	0.55	0.46	0.48	0.43	0.39	0.49	0.45	0.48	0.47	0.46	0.41	0.52	0.64	0.44	0.50	0.54	0.46	0.58	0.54	0.45	0.53	0.63	0.46	0.81	0.43	0.53	0.55	1.05	0.60	1.02	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.99	1.13	0.51	0.66	0.42	0.61	0.53	0.61	0.44	0.76	0.70	0.72	0.54	0.73	0.48	0.52	0.50	0.45	0.49	0.50	0.52	0.48	0.43	0.52	0.46	0.42	0.44	0.48	0.50	0.43	0.43	0.44	0.43	0.37	0.45	0.54	0.51	0.51	0.51	0.53	0.46	0.44	0.54	0.45	0.53	0.41	0.37	0.41	0.41	0.45	0.40	0.47	0.41	0.39	0.41	0.38	0.46	0.52	0.58	0.49	0.50	0.40	0.43	0.45	0.46	0.51	0.46	0.53	0.43	0.47	0.48	0.46	0.53	0.43	0.52	0.41	0.42	0.44	0.44	0.62	0.53	0.45	0.53	0.41	0.41	0.47	0.57	0.43	0.43	0.46	0.45	0.48	0.47	0.53	0.45	0.46	0.47	0.51	0.50	0.49	0.50	0.43	0.42	0.48	0.40	0.48	0.48	0.49	0.47	0.43	0.49	0.42	0.44	0.52	0.45	0.44	0.41	0.44	0.42	0.43	0.46	0.42	0.48	0.39	0.42	0.50	0.46	0.65	0.42	0.43	0.46	0.43	0.45	0.42	0.40	0.56	0.46	0.60	0.65	0.84	0.53	0.54	0.82	0.53	0.67	0.40	0.52	0.63	0.71	0.43	0.81	0.67	0.85	0.78	0.45	0.00	0.00	0.00	
